forward_m,lateral_m,source_range_m,first_error_deg,second_error_deg,area_m2,diameter_m,mec_radius_m,acute_crossing_angle_deg,second_visible
250,450,752.5500000000001,-1.005,-1.005,839.0256354918165,64.87682013831316,32.43841006915663,41.66828905644607,True
250,450,752.5500000000001,-1.005,0,891.444175382172,67.74704202651479,33.873521013257395,41.66828905644607,True
250,450,752.5500000000001,-1.005,1.005,948.740749496018,70.82135634124846,35.41067817062423,41.66828905644607,True
250,450,752.5500000000001,0.0,-1.005,882.033163116027,67.23592608426263,33.617963042131315,41.84232402279244,True
250,450,752.5500000000001,0.0,0,938.4445642711917,70.27352043246812,35.13676021623406,41.84232402279244,True
250,450,752.5500000000001,0.0,1.005,1000.221898608188,73.5317111095267,36.7658555547634,41.84232402279244,True
250,450,752.5500000000001,1.005,-1.005,928.8113273942872,69.75915916304179,34.87957958152094,42.00767032759544,True
250,450,752.5500000000001,1.005,0,989.6622205772755,72.97959717741062,36.48979858870531,42.00767032759544,True
250,450,752.5500000000001,1.005,1.005,1056.4334613724395,76.43905265302973,38.21952632651487,42.00767032759544,True
250,450,827.2950000000001,-1.005,-1.005,1068.026818814329,77.03226237215553,38.516131186077814,37.82246519440524,True
250,450,827.2950000000001,-1.005,0,1142.6545868516878,80.80133652187519,40.40066826093759,37.82246519440524,True
250,450,827.2950000000001,-1.005,1.005,1224.9967810928738,84.86701765456938,42.43350882728469,37.82246519440524,True
250,450,827.2950000000001,0.0,-1.005,1133.8302295253816,80.35999014997904,40.17999507498958,37.93632546241818,True
250,450,827.2950000000001,0.0,0,1215.2487355470712,84.39051417354635,42.195257086773175,37.93632546241818,True
250,450,827.2950000000001,0.0,1.005,1305.3035848609834,88.74624119525754,44.37312059762883,37.93632546241818,True
250,450,827.2950000000001,1.005,-1.005,1206.418885695075,83.95780516355897,41.978902581779536,38.040595285298544,True
250,450,827.2950000000001,1.005,0,1295.524913624804,88.27817629595606,44.13908814797808,38.040595285298544,True
250,450,827.2950000000001,1.005,1.005,1394.3384239529514,92.95627112907137,46.478135564535684,38.040595285298544,True
250,450,902.0400000000001,-1.005,-1.005,1341.6806777000456,90.47742310344722,45.23871155172366,34.54302011162637,True
250,450,902.0400000000001,-1.005,0,1445.6357918883878,95.34159850153327,47.670799250766684,34.54302011162637,True
250,450,902.0400000000001,-1.005,1.005,1561.4437871539458,100.62671526414191,50.313357632070954,34.54302011162637,True
250,450,902.0400000000001,0.0,-1.005,1438.2295666654354,94.99895168512633,47.499475842563214,34.611175717876584,True
250,450,902.0400000000001,0.0,0,1553.1808834954954,100.25399750832635,50.12699875416323,34.611175717876584,True
250,450,902.0400000000001,0.0,1.005,1681.6336989034426,105.97710525079002,52.98855262539501,34.611175717876584,True
250,450,902.0400000000001,1.005,-1.005,1546.1754225257018,99.93748839133809,49.968744195669046,34.669364129755984,True
250,450,902.0400000000001,1.005,0,1673.7930464668607,105.63199140726078,52.81599570363045,34.669364129755984,True
250,450,902.0400000000001,1.005,1.005,1816.8693300607447,111.84912261175042,55.92456130587521,34.669364129755984,True
250,450,976.7850000000001,-1.005,-1.005,1663.5731675978423,105.18135454026677,52.59067727013344,31.730792224622128,True
250,450,976.7850000000001,-1.005,0,1805.3927309142518,111.35651541713189,55.678257708565994,31.730792224622128,True
250,450,976.7850000000001,-1.005,1.005,1964.934288600547,118.11582086144944,59.05791043072478,31.730792224622128,True
250,450,976.7850000000001,0.0,-1.005,1800.3857917654677,111.14128162827096,55.57064081413553,31.764351416822187,True
250,450,976.7850000000001,0.0,0,1959.2914519878586,117.87990192663308,58.93995096331654,31.764351416822187,True
250,450,976.7850000000001,0.0,1.005,2138.731627306701,125.27710099176451,62.63855049588226,31.764351416822187,True
250,450,976.7850000000001,1.005,-1.005,1955.3439268217471,117.7147288999352,58.857364449967655,31.787909411046314,True
250,450,976.7850000000001,1.005,0,2134.265297750824,125.09551662332292,62.54775831166146,31.787909411046314,True
250,450,976.7850000000001,1.005,1.005,2337.130979455058,133.2226132598167,66.61130662990836,31.787909411046314,True
250,450,1051.53,-1.005,-1.005,2037.0357863904565,121.11099854615222,60.555499273076165,29.303616840284366,True
250,450,1051.53,-1.005,0,2226.7815125895777,128.8319180519759,64.415959025988,29.303616840284366,True
250,450,1051.53,-1.005,1.005,2442.3639343800714,137.34681037652658,68.67340518826333,29.303616840284366,True
250,450,1051.53,0.0,-1.005,2225.298732585379,128.7724402489671,64.38622012448354,29.310998756346148,True
250,450,1051.53,0.0,0,2440.6755813990803,137.28110749886838,68.64055374943419,29.310998756346148,True
250,450,1051.53,0.0,1.005,2686.4964186763063,146.69717469287514,73.34858734643767,29.310998756346148,True
250,450,1051.53,1.005,-1.005,2441.2338010424373,137.30283246970177,68.65141623485088,29.308557282654668,True
250,450,1051.53,1.005,0,2687.1350442678413,146.72125960564674,73.36062980282347,29.308557282654668,True
250,450,1051.53,1.005,1.005,2969.182315826478,157.18310900347484,78.59155450173753,29.308557282654668,True
250,450,1126.275,-1.005,-1.005,2465.161378855106,138.23252946388732,69.11626473194376,27.19463666266327,True
250,450,1126.275,-1.005,0,2714.516297094313,147.75215157687657,73.87607578843834,27.19463666266327,True
250,450,1126.275,-1.005,1.005,3000.6762556679005,158.33064577181284,79.16532288590653,27.19463666266327,True
250,450,1126.275,0.0,-1.005,2717.820653305027,147.87632830578198,73.9381641528911,27.182194850962393,True
250,450,1126.275,0.0,0,3004.478094053962,158.46890515719193,79.23445257859596,27.182194850962393,True
250,450,1126.275,0.0,1.005,3335.2265963170885,170.2879364148811,85.14396820744066,27.182194850962393,True
250,450,1126.275,1.005,-1.005,3011.2060998999223,158.71343866776414,79.35671933388217,27.160230759267023,True
250,450,1126.275,1.005,0,3343.0111676748984,170.56136507769008,85.28068253884516,27.160230759267023,True
250,450,1126.275,1.005,1.005,3728.1095339522108,183.8401701752731,91.92008508763665,27.160230759267023,True
250,450,1201.02,-1.005,-1.005,2950.8188949014802,156.51216761271317,78.25608380635659,25.349864982556657,True
250,450,1201.02,-1.005,0,3273.175861008105,168.10092117642418,84.05046058821209,25.349864982556657,True
250,450,1201.02,-1.005,1.005,3646.867487023139,181.07763830057627,90.53881915028825,25.349864982556657,True
250,450,1201.02,0.0,-1.005,3282.663142992051,168.4361783549189,84.21808917745955,25.322397010270862,True
250,450,1201.02,0.0,0,3657.8985504785815,181.45390643868717,90.72695321934359,25.322397010270862,True
250,450,1201.02,0.0,1.005,4095.6411459333813,196.10063519514523,98.05031759757271,25.322397010270862,True
250,450,1201.02,1.005,-1.005,3672.678844178243,181.95747968955186,90.97873984477593,25.285773512451364,True
250,450,1201.02,1.005,0,4112.940107800989,196.66864239491062,98.33432119745531,25.285773512451364,True
250,450,1201.02,1.005,1.005,4630.105569146952,213.3078424650619,106.65392123253106,25.285773512451364,True
250,450,1275.7649999999999,-1.005,-1.005,3496.6671779788976,175.91665738882566,87.95832869441283,23.725775201852404,True
250,450,1275.7649999999999,-1.005,0,3907.209861398209,189.86180473676146,94.93090236838084,23.725775201852404,True
250,450,1275.7649999999999,-1.005,1.005,4387.991461616806,205.59798400147952,102.79899200073976,23.725775201852404,True
250,450,1275.7649999999999,0.0,-1.005,3924.4036854844962,190.43509261165173,95.21754630582586,23.686915886315965,True
250,450,1275.7649999999999,0.0,0,4408.196384066197,206.24660526822728,103.12330263411376,23.686915886315965,True
250,450,1275.7649999999999,0.0,1.005,4978.90176062538,224.18779712156177,112.09389856078089,23.686915886315965,True
250,450,1275.7649999999999,1.005,-1.005,4433.1324177988645,207.04576964861556,103.5228848243079,23.639296878572296,True
250,450,1275.7649999999999,1.005,0,5008.429250707859,225.09723507339947,112.54861753669985,23.639296878572296,True
250,450,1275.7649999999999,1.005,1.005,5644.634183497519,229.65214016524257,114.82607008262129,23.639296878572296,True
250,450,1350.51,-1.005,-1.005,4105.167853870114,196.41353901169538,98.2067695058478,22.28720155800995,True
250,450,1350.51,-1.005,0,4620.9448156449835,213.01856016279692,106.50928008139846,22.28720155800995,True
250,450,1350.51,-1.005,1.005,5231.164587832662,231.90209734914896,115.95104867457448,22.28720155800995,True
250,450,1350.51,0.0,-1.005,4647.491928358764,213.85636376794062,106.92818188397031,22.23971805661718,True
250,450,1350.51,0.0,0,5262.696121962186,232.85772642470346,116.42886321235186,22.23971805661718,True
250,450,1350.51,0.0,1.005,5646.968228484375,210.8256431523498,105.41282157617502,22.23971805661718,True
250,450,1350.51,1.005,-1.005,5300.115056502111,233.98936840190368,116.99468420095194,22.183877152689938,True
250,450,1350.51,1.005,0,5626.024342005565,208.12099620084052,104.06049810042026,22.183877152689938,True
250,450,1350.51,1.005,1.005,4290.18884904229,157.82749757827006,78.91374878913514,22.183877152689938,True
250,450,1425.255,-1.005,-1.005,4778.597384464101,217.97129489027824,108.98564744513924,21.00561407905207,True
250,450,1425.255,-1.005,0,5418.589812530448,237.5553072234624,118.7776536117312,21.00561407905207,True
250,450,1425.255,-1.005,1.005,5526.593327691597,199.6660741217961,99.83303706089816,21.00561407905207,True
250,450,1425.255,0.0,-1.005,5456.255667569596,238.6836638292933,119.34183191464665,20.951624533815348,True
250,450,1425.255,0.0,0,5484.8366511696695,197.01219103697463,98.50609551848741,20.951624533815348,True
250,450,1425.255,0.0,1.005,3721.7295146650868,146.08605352189912,73.04302676094956,20.951624533815348,True
250,450,1425.255,1.005,-1.005,5430.537544648034,193.9557506166544,96.9778753083272,20.889672748915913,True
250,450,1425.255,1.005,0,3548.7113429065357,142.86822696939655,71.43411348469837,20.889672748915913,True
250,450,1425.255,1.005,1.005,1065.5811858824163,79.71704758864767,39.8646562405913,20.889672748915913,True
250,450,1500.0,-1.005,-1.005,5519.058345972133,240.55942020306864,120.27971010153432,19.857741505866134,True
250,450,1500.0,-1.005,0,5404.792486004977,192.62337894077126,96.31168947038574,19.857741505866134,True
250,450,1500.0,-1.005,1.005,3471.0514384748276,141.46749947970383,70.73374973985203,19.857741505866134,True
250,450,1500.0,0.0,-1.005,5343.97535079758,189.70339838555526,94.85169919277763,19.79887635452493,True
250,450,1500.0,0.0,0,3298.7597669914467,137.90383904440523,68.95257536096021,19.79887635452493,True
250,450,1500.0,0.0,1.005,916.9861651772444,74.07572135179842,37.04355914811635,19.79887635452493,True
250,450,1500.0,1.005,-1.005,3102.836898149275,133.82912732064705,66.92410175400198,19.732429200842155,True
250,450,1500.0,1.005,0,809.2583086511731,69.68054841164154,34.84563456765035,19.732429200842155,True
250,450,1500.0,1.005,1.005,0.009492341829172801,0.24364696972755234,0.121842229474532,19.732429200842155,True
500,100,5.1,-1.005,-1.005,0.5427822435132231,6.0687760287965835,3.0343880143982918,12.438365254491526,True
500,100,5.1,-1.005,0,38.37241020357065,50.65780026069901,25.328900130349506,12.438365254491526,True
500,100,5.1,-1.005,1.005,117.03686203650237,83.03228196596606,41.51614098298303,12.438365254491526,True
500,100,5.1,0.0,-1.005,0.45974190769580114,5.585720923387043,2.7928604616935213,11.4234333842111,True
500,100,5.1,0.0,0,37.75972560410446,50.25506894996128,25.12753447498064,11.4234333842111,True
500,100,5.1,0.0,1.005,116.19831058232123,83.09758989531414,41.54879494765707,11.4234333842111,True
500,100,5.1,1.005,-1.005,0.38320205568375754,5.099999999998313,2.5499999999991565,10.408465549863587,True
500,100,5.1,1.005,0,37.14881582713956,49.850183972509406,24.925091986254703,10.408465549863587,True
500,100,5.1,1.005,1.005,115.35222226945051,83.16324019861324,41.58162009930662,10.408465549863587,True
500,100,79.845,-1.005,-1.005,127.18494691312708,82.22186937867039,41.110934689335195,14.572955828811946,True
500,100,79.845,-1.005,0,188.0919683485364,76.2334928248445,38.11674641242225,14.572955828811946,True
500,100,79.845,-1.005,1.005,222.34508284179222,71.0785722571094,35.53928612855471,14.572955828811946,True
500,100,79.845,0.0,-1.005,112.2819510820282,83.39944476309985,41.699722381549925,13.387735014877137,True
500,100,79.845,0.0,0,179.51181438686885,77.24059690928294,38.62029845464147,13.387735014877137,True
500,100,79.845,0.0,1.005,217.64586253959013,71.94944046190301,35.97472023095151,13.387735014877137,True
500,100,79.845,1.005,-1.005,96.24935192807693,79.844999999999,39.9224999999995,12.201488286302911,True
500,100,79.845,1.005,0,169.95845448901713,78.28142386737339,39.140711933686696,12.201488286302911,True
500,100,79.845,1.005,1.005,212.34799847441266,72.84779324216792,36.42389662108396,12.201488286302911,True
500,100,154.59,-1.005,-1.005,239.81183888869973,66.69442404106405,33.347212020532034,17.564346099903478,True
500,100,154.59,-1.005,0,247.41281751881039,62.74996276859808,31.37498138429904,17.564346099903478,True
500,100,154.59,-1.005,1.005,248.44590147462773,59.26323234714024,29.63161617357012,17.564346099903478,True
500,100,154.59,0.0,-1.005,233.94612377487383,68.46945574964023,34.23472787482012,16.14631233299278,True
500,100,154.59,0.0,0,245.26504828074047,64.31078740973396,32.155393704866995,16.14631233299278,True
500,100,154.59,0.0,1.005,248.63396828616104,60.64595785517602,30.32297892758801,16.14631233299278,True
500,100,154.59,1.005,-1.005,225.89006860657287,70.36328270763714,35.18164135381857,14.72443130195992,True
500,100,154.59,1.005,0,241.75479761134116,65.9704789820912,32.98523949104561,14.72443130195992,True
500,100,154.59,1.005,1.005,247.9814484151528,62.111920190909196,31.055960095454598,14.72443130195992,True
500,100,229.335,-1.005,-1.005,236.81055025918647,52.25161082879477,26.125805414397398,22.025355222696145,True
500,100,229.335,-1.005,0,229.3047778517793,49.85860554266019,24.929302771330107,22.025355222696145,True
500,100,229.335,-1.005,1.005,221.20308190620614,47.68921965016762,23.84460982508381,22.025355222696145,True
500,100,229.335,0.0,-1.005,241.65728689093385,54.18526498354958,27.09263249177479,20.27727514018708,True
500,100,229.335,0.0,0,234.93899043372772,51.604553503402514,25.802276751701257,20.27727514018708,True
500,100,229.335,0.0,1.005,227.2330641831611,49.27296244689978,24.636481223449906,20.27727514018708,True
500,100,229.335,1.005,-1.005,245.60639136734687,56.31282131066978,28.15641065533489,18.517104199760045,True
500,100,229.335,1.005,0,240.11567261458583,53.518374071163976,26.759187035582,18.517104199760045,True
500,100,229.335,1.005,1.005,233.0924319434739,51.003106022936805,25.501553011468403,18.517104199760045,True
500,100,304.08000000000004,-1.005,-1.005,179.46753958971613,39.05495413407809,19.527477067039044,29.263328353784367,True
500,100,304.08000000000004,-1.005,0,172.32618139827753,37.774523856082766,18.88726192804141,29.263328353784367,True
500,100,304.08000000000004,-1.005,1.005,165.5509683591763,36.58628598179128,18.293142990895667,29.263328353784367,True
500,100,304.08000000000004,0.0,-1.005,188.5969672648331,40.74557111595785,20.372785557978954,27.04033057392212,True
500,100,304.08000000000004,0.0,0,181.02735638873685,39.33913453520567,19.669567267602837,27.04033057392212,True
500,100,304.08000000000004,0.0,1.005,173.8092895832524,38.03786417284668,19.01893208642334,27.04033057392212,True
500,100,304.08000000000004,1.005,-1.005,198.50396652437223,42.671047786900424,21.335523893450212,24.779000636231068,True
500,100,304.08000000000004,1.005,0,190.54175600254007,41.1151661844864,20.557583092243227,24.779000636231068,True
500,100,304.08000000000004,1.005,1.005,182.88825907010596,39.68053364437684,19.84026682218842,24.779000636231068,True
500,100,378.82500000000005,-1.005,-1.005,112.23286605918497,27.632672103939097,13.816336051969548,42.34190289136429,True
500,100,378.82500000000005,-1.005,0,108.92427402866656,27.077451802413574,13.538725901206812,42.34190289136429,True
500,100,378.82500000000005,-1.005,1.005,105.80723734081562,26.552112185843566,13.276056092921783,42.34190289136429,True
500,100,378.82500000000005,0.0,-1.005,118.70002342721045,28.712529790308896,14.356264895154474,39.5312463846331,True
500,100,378.82500000000005,0.0,0,115.01437871668031,28.097865903666037,14.048932951833043,39.5312463846331,True
500,100,378.82500000000005,0.0,1.005,111.54401433144244,27.517255909825366,13.758627954912708,39.5312463846331,True
500,100,378.82500000000005,1.005,-1.005,126.44872730919565,30.000749643775773,15.000374821887911,36.5930265128153,True
500,100,378.82500000000005,1.005,0,122.3077787124621,29.31279745386583,14.65639872693294,36.5930265128153,True
500,100,378.82500000000005,1.005,1.005,118.41053122912126,28.6643103334208,14.3321551667104,36.5930265128153,True
500,100,453.57000000000005,-1.005,-1.005,67.372726245678,19.624019858622624,9.812009929311312,67.7019531927961,True
500,100,453.57000000000005,-1.005,0,66.64482671987435,19.47274401634882,9.73637200817441,67.7019531927961,True
500,100,453.57000000000005,-1.005,1.005,65.96702911609214,19.329684156926614,9.664842078463323,67.7019531927961,True
500,100,453.57000000000005,0.0,-1.005,68.64163975973838,19.882930484707718,9.941465242353859,65.0945578348964,True
500,100,453.57000000000005,0.0,0,67.8299111289009,19.717951956774773,9.858975978387386,65.0945578348964,True
500,100,453.57000000000005,0.0,1.005,67.07135107762906,19.561657593776552,9.780828796888276,65.0945578348964,True
500,100,453.57000000000005,1.005,-1.005,70.32632626008922,20.219144982840454,10.109572491420245,62.19265311860925,True
500,100,453.57000000000005,1.005,0,69.40827261103072,20.036876406773658,10.018438203386829,62.19265311860925,True
500,100,453.57000000000005,1.005,1.005,68.54757320496674,19.86392144765694,9.93196072382847,62.19265311860925,True
500,100,528.315,-1.005,-1.005,68.23582964291018,20.104767198925572,10.052383599462809,74.50704270092947,True
500,100,528.315,-1.005,0,69.08204054542921,20.325983512813895,10.162991756406948,74.50704270092947,True
500,100,528.315,-1.005,1.005,69.9861162892712,20.55676567546442,10.27838283773221,74.50704270092947,True
500,100,528.315,0.0,-1.005,69.36040718822323,20.397614132746,10.198807066373023,74.19053015445988,True
500,100,528.315,0.0,0,70.28323556908845,20.631495350663542,10.315747675331771,74.19053015445988,True
500,100,528.315,0.0,1.005,71.26739817910311,20.87550467603549,10.437752338017745,74.19053015445988,True
500,100,528.315,1.005,-1.005,70.73588531699261,20.744370878341655,10.372185439170828,73.7203249390193,True
500,100,528.315,1.005,0,71.74972637576548,20.993274902383646,10.496637451191823,73.7203249390193,True
500,100,528.315,1.005,1.005,72.82924820716471,21.25299225885951,10.626496129429782,73.7203249390193,True
500,100,603.0600000000001,-1.005,-1.005,131.5824469312097,32.46239911053106,16.23119955526553,46.03602467361093,True
500,100,603.0600000000001,-1.005,0,136.6318208351281,33.29629695626006,16.64814847813003,46.03602467361093,True
500,100,603.0600000000001,-1.005,1.005,142.06022425992205,34.178933841930984,17.089466920965535,46.03602467361093,True
500,100,603.0600000000001,0.0,-1.005,147.23956013949373,35.00857187895892,17.50428593947946,44.1366501737748,True
500,100,603.0600000000001,0.0,0,153.48856205485117,35.99438374888922,17.99719187444461,44.1366501737748,True
500,100,603.0600000000001,0.0,1.005,160.23618019027617,37.041483310981086,18.520741655490543,44.1366501737748,True
500,100,603.0600000000001,1.005,-1.005,168.66529174805555,38.32605328155553,19.163026640777765,41.97788540166801,True
500,100,603.0600000000001,1.005,0,176.66967245709793,39.52357615647482,19.76178807823741,41.97788540166801,True
500,100,603.0600000000001,1.005,1.005,185.36239876411128,40.80132578355424,20.400662891777166,41.97788540166801,True
500,100,677.8050000000001,-1.005,-1.005,269.2678412473756,52.18930001739776,26.094650008698935,31.19138569361228,True
500,100,677.8050000000001,-1.005,0,287.0946877055617,54.43626558045934,27.218132790229724,31.19138569361228,True
500,100,677.8050000000001,-1.005,1.005,306.90738641671715,56.87765607962657,28.438828039813284,31.19138569361228,True
500,100,677.8050000000001,0.0,-1.005,325.033277040935,59.064141056942795,29.532070528471397,29.354005100662096,True
500,100,677.8050000000001,0.0,0,349.2946569045862,61.92669884971368,30.96334942485684,29.354005100662096,True
500,100,677.8050000000001,0.0,1.005,376.5528706787777,65.06354358515014,32.53177179257507,29.354005100662096,True
500,100,677.8050000000001,1.005,-1.005,406.1718510541282,68.38647105934918,34.19323552967459,27.37915724087241,True
500,100,677.8050000000001,1.005,0,440.8941568921723,72.18023979042218,36.09011989521114,27.37915724087241,True
500,100,677.8050000000001,1.005,1.005,480.46035875826055,76.38391851971055,38.19195925985533,27.37915724087241,True
500,100,752.5500000000001,-1.005,-1.005,489.4736615579195,77.32522349064803,38.66261174532407,23.147968430388183,True
500,100,752.5500000000001,-1.005,0,536.1626616643098,82.11277318164417,41.056386590822136,23.147968430388183,True
500,100,752.5500000000001,-1.005,1.005,590.0602779877336,87.47209335014668,43.73604667507334,23.147968430388183,True
500,100,752.5500000000001,0.0,-1.005,622.600794375111,90.63000475717533,45.315002378587714,21.601643776920355,True
500,100,752.5500000000001,0.0,0,690.7311096091034,97.07302671073845,48.53651335536922,21.601643776920355,True
500,100,752.5500000000001,0.0,1.005,770.8468925872103,104.39130352132517,52.19565176066264,21.601643776920355,True
500,100,752.5500000000001,1.005,-1.005,827.092153735719,109.38259461219263,54.691297306096374,19.980738344022292,True
500,100,752.5500000000001,1.005,0,933.0900471446912,118.50268487058733,59.25134243529372,19.980738344022292,True
500,100,752.5500000000001,1.005,1.005,1060.8419008711753,129.06502040886014,64.53251020443007,19.980738344022292,True
500,100,827.2950000000001,-1.005,-1.005,797.6181725920833,106.78116022458372,53.39058011229186,18.28532160018294,True
500,100,827.2950000000001,-1.005,0,897.815890671809,115.50647538815171,57.753237694075914,18.28532160018294,True
500,100,827.2950000000001,-1.005,1.005,1018.1758276555402,125.58505886216552,62.79252943108282,18.28532160018294,True
500,100,827.2950000000001,0.0,-1.005,1057.4942366981822,128.7936077747657,64.39680388738284,16.98973364826625,True
500,100,827.2950000000001,0.0,0,1212.4844512269756,141.09050274733713,70.54525137366856,16.98973364826625,True
500,100,827.2950000000001,0.0,1.005,1403.838935526228,155.60605766277337,77.80302883138673,16.98973364826625,True
500,100,827.2950000000001,1.005,-1.005,1477.8065017377758,161.04703115186598,80.52351557593299,15.649060296025548,True
500,100,827.2950000000001,1.005,0,1737.2351904334919,179.4935305915477,89.74676529577386,15.649060296025548,True
500,100,827.2950000000001,1.005,1.005,2069.821492353941,201.9282598837449,100.96412994187244,15.649060296025548,True
500,100,902.0400000000001,-1.005,-1.005,1197.0352966378614,139.88813020837267,69.94406510418634,15.071130840796853,True
500,100,902.0400000000001,-1.005,0,1384.648552812494,154.17982516691907,77.0899125834596,15.071130840796853,True
500,100,902.0400000000001,-1.005,1.005,1619.3700756925045,171.22812746796254,85.61406373398133,15.071130840796853,True
500,100,902.0400000000001,0.0,-1.005,1645.4341524244774,173.07166640275017,86.53583320137514,13.967817012186117,True
500,100,902.0400000000001,0.0,0,1951.4187155348145,194.0798198386393,97.03990991931971,13.967817012186117,True
500,100,902.0400000000001,0.0,1.005,2348.9915190589845,219.90424677202122,109.95212338601061,13.967817012186117,True
500,100,902.0400000000001,1.005,-1.005,2408.086294747479,223.62267138307553,111.81133569153776,12.834636628091566,True
500,100,902.0400000000001,1.005,0,2957.1296467469756,256.937971688206,128.46898584410306,12.834636628091566,True
500,100,902.0400000000001,1.005,1.005,3709.871546147995,299.6847477540717,149.84237387703595,12.834636628091566,True
500,100,976.7850000000001,-1.005,-1.005,1689.4852665865628,176.16682870369544,88.08341435184772,12.801774246724726,True
500,100,976.7850000000001,-1.005,0,2008.1389890193514,197.85749793601428,98.9287489680072,12.801774246724726,True
500,100,976.7850000000001,-1.005,1.005,2423.5872726587986,224.5933609205968,112.2966804602984,12.801774246724726,True
500,100,976.7850000000001,0.0,-1.005,2400.698215014163,223.15934336469942,111.57967168234971,11.845408704157173,True
500,100,976.7850000000001,0.0,0,2947.157189264469,256.35077992264615,128.17538996132313,11.845408704157173,True
500,100,976.7850000000001,0.0,1.005,3695.9999029751316,298.9224162909465,149.4612081454733,11.845408704157173,True
500,100,976.7850000000001,1.005,-1.005,3672.057667859044,297.60460123642616,148.80230061821308,10.867834550579863,True
500,100,976.7850000000001,1.005,0,4722.525104923163,353.24882072837545,176.62441036418778,10.867834550579863,True
500,100,976.7850000000001,1.005,1.005,6271.684054341031,428.9662057191379,214.48310285956902,10.867834550579863,True
500,100,1051.53,-1.005,-1.005,2275.541326010667,215.24200900293138,107.62100450146569,11.118878457562584,True
500,100,1051.53,-1.005,0,2778.8756215334615,246.34812199770317,123.17406099885159,11.118878457562584,True
500,100,1051.53,-1.005,1.005,3463.013659358954,285.98518118894543,142.99259059447277,11.118878457562584,True
500,100,1051.53,0.0,-1.005,3336.4423700775887,278.8464113447736,139.42320567238687,10.276869792938506,True
500,100,1051.53,0.0,0,4242.745194690223,328.3539523300537,164.1769761650269,10.276869792938506,True
500,100,1051.53,0.0,1.005,5555.450875839071,394.746533261617,197.3732666308085,10.276869792938506,True
500,100,1051.53,1.005,-1.005,5329.321856540249,383.6757577790208,191.8378788895105,9.418987406503456,True
500,100,1051.53,1.005,0,7197.591090536382,471.5433987712318,235.7716993856159,9.418987406503456,True
500,100,1051.53,1.005,1.005,9135.160718593033,450.85878637822753,225.42939318911377,9.418987406503456,True
500,100,1126.275,-1.005,-1.005,2954.8843118265304,256.80581624464554,128.40290812232277,9.823180992634075,True
500,100,1126.275,-1.005,0,3706.7476684349285,299.5131470547401,149.75657352737016,9.823180992634075,True
500,100,1126.275,-1.005,1.005,4772.548333169218,355.7996403489981,177.89982017449913,9.823180992634075,True
500,100,1126.275,0.0,-1.005,4464.969185465467,339.9844320315896,169.9922160157948,9.072078581127304,True
500,100,1126.275,0.0,0,5885.418034142756,410.6642387127416,205.3321193563708,9.072078581127304,True
500,100,1126.275,0.0,1.005,8037.389678706313,487.2142997440872,243.6071498720436,9.072078581127304,True
500,100,1126.275,1.005,-1.005,7446.282945003088,482.6994821721249,241.3497410860625,8.308604666118507,True
500,100,1126.275,1.005,0,9224.829323169997,444.56826285758467,222.28413142879245,8.308604666118507,True
500,100,1126.275,1.005,1.005,8537.055426342778,376.7255879467052,188.36279397335272,8.308604666118507,True
500,100,1201.02,-1.005,-1.005,3726.52818772561,300.5989919170015,150.29949595850087,8.795810923927865,True
500,100,1201.02,-1.005,0,4801.107742494352,357.2523713448708,178.62618567243553,8.795810923927865,True
500,100,1201.02,-1.005,1.005,6390.34622443475,434.5211866647313,217.26059333236566,8.795810923927865,True
500,100,1201.02,0.0,-1.005,5797.95481839435,406.47134334818423,203.23567167409217,8.118430682444192,True
500,100,1201.02,0.0,0,7916.748784695348,489.8557410281665,244.9278705140834,8.118430682444192,True
500,100,1201.02,0.0,1.005,9318.151567341993,432.85531266707085,216.42765633353554,8.118430682444192,True
500,100,1201.02,1.005,-1.005,9113.064477915988,452.16105371504733,226.08052685752378,7.431097134053922,True
500,100,1201.02,1.005,0,8803.60064053926,386.20810688779636,193.10405344389818,7.431097134053922,True
500,100,1201.02,1.005,1.005,5758.959710878757,301.0562782185151,150.53058687176764,7.431097134053922,True
500,100,1275.7649999999999,-1.005,-1.005,4588.993417540059,346.39966327386344,173.1998316369318,7.961734834442068,True
500,100,1275.7649999999999,-1.005,0,6070.911960263049,419.4961778289479,209.748088914474,7.961734834442068,True
500,100,1275.7649999999999,-1.005,1.005,8270.151100650997,481.71192616926436,240.85596308463226,7.961734834442068,True
500,100,1275.7649999999999,0.0,-1.005,7346.6435221170705,478.24301543698107,239.12150771849053,7.3452082229064475,True
500,100,1275.7649999999999,0.0,0,9192.557551988602,447.0683001768547,223.53415008842734,7.3452082229064475,True
500,100,1275.7649999999999,0.0,1.005,8630.66800544148,379.8510332626853,189.92551663134265,7.3452082229064475,True
500,100,1275.7649999999999,1.005,-1.005,9202.068263362868,407.0671721057936,203.5335860528969,6.720467550750548,True
500,100,1275.7649999999999,1.005,0,6819.033417074665,328.3717617535413,164.18588087677077,6.720467550750548,True
500,100,1275.7649999999999,1.005,1.005,2962.432303517715,225.55253755738676,112.79362000855576,6.720467550750548,True
500,100,1350.51,-1.005,-1.005,5540.440661394343,394.01586960842496,197.00793480421254,7.271365193329802,True
500,100,1350.51,-1.005,0,7524.842067406134,486.20085847660954,243.10042923830477,7.271365193329802,True
500,100,1350.51,-1.005,1.005,9246.976022361887,442.6157931034531,221.30789655172666,7.271365193329802,True
